"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"25.05.2018","26.0160","26.1917","26.2449","25.9395","","-0.67%"
"24.05.2018","26.1906","26.2142","26.4746","26.1336","","-0.04%"
"23.05.2018","26.2015","26.5663","26.7085","26.0573","","-1.37%"
"22.05.2018","26.5666","26.6216","26.6598","26.4736","","-0.19%"
"21.05.2018","26.6179","26.8722","26.8990","26.5902","","-0.99%"
"18.05.2018","26.8850","26.6887","26.9358","26.5518","","0.78%"
"17.05.2018","26.6762","26.3982","26.6916","26.3129","","1.05%"
"16.05.2018","26.3990","26.6016","26.7111","26.3881","","-0.76%"
"15.05.2018","26.6011","26.6063","26.8341","26.5233","","-0.01%"
"14.05.2018","26.6033","26.3245","26.6207","26.2094","","1.12%"
"11.05.2018","26.3083","25.9928","26.3474","25.9611","","1.21%"
"10.05.2018","25.9929","26.4974","26.5774","25.9495","","-1.96%"
"09.05.2018","26.5125","26.5234","26.6765","26.4718","","0.01%"
"08.05.2018","26.5108","26.3927","26.5597","26.3387","","0.46%"
"07.05.2018","26.3900","26.0596","26.4997","26.0154","","1.21%"
"04.05.2018","26.0748","25.9043","26.1311","25.8620","","0.76%"
"03.05.2018","25.8792","25.9184","26.0307","25.7644","","-0.17%"
"02.05.2018","25.9239","25.7995","26.1441","25.6716","","0.48%"
"01.05.2018","25.7993","25.7569","25.8683","25.5768","","0.11%"
"30.04.2018","25.7713","25.6579","25.9063","25.6032","","0.45%"
"27.04.2018","25.6556","26.1970","26.2183","25.6384","","-2.05%"
"26.04.2018","26.1933","26.2619","26.4195","26.0903","","-0.24%"
"25.04.2018","26.2565","26.3091","26.6761","26.1811","","-0.18%"
"24.04.2018","26.3041","26.4063","26.4196","26.2139","","-0.40%"
"23.04.2018","26.4098","25.9616","26.4366","25.9122","","1.78%"
"20.04.2018","25.9475","25.9853","26.2212","25.9126","","-0.16%"
"19.04.2018","25.9897","25.6898","26.1229","25.6308","","1.15%"
"18.04.2018","25.6932","25.7926","25.8276","25.5321","","-0.36%"
"17.04.2018","25.7870","25.8166","25.9200","25.6668","","-0.15%"
"16.04.2018","25.8256","25.7218","25.9051","25.6730","","0.50%"
"13.04.2018","25.6981","25.8853","25.9306","25.6855","","-0.70%"
"12.04.2018","25.8784","25.8443","25.9267","25.6806","","0.14%"
"11.04.2018","25.8429","25.8923","26.0167","25.7917","","-0.19%"
"10.04.2018","25.8927","25.9384","26.0256","25.7983","","-0.15%"
"09.04.2018","25.9323","25.7676","25.9902","25.7268","","0.61%"
"06.04.2018","25.7740","25.5078","25.8691","25.4855","","1.10%"
"05.04.2018","25.4944","25.4817","25.5382","25.2766","","0.03%"
"04.04.2018","25.4875","25.6140","25.7718","25.4281","","-0.49%"
"03.04.2018","25.6120","25.6239","25.6776","25.4925","","-0.07%"
"02.04.2018","25.6295","25.4863","25.7975","25.4627","","0.68%"
"30.03.2018","25.4557","25.5003","25.5775","25.4413","","-0.15%"
"29.03.2018","25.4936","25.7703","25.8204","25.4779","","-1.06%"
"28.03.2018","25.7675","26.0079","26.1395","25.6816","","-0.98%"
"27.03.2018","26.0220","26.1090","26.1342","25.8691","","-0.26%"
"26.03.2018","26.0909","26.1759","26.2840","25.9928","","-0.32%"
"23.03.2018","26.1734","26.2728","26.3857","26.1545","","-0.36%"
"22.03.2018","26.2671","26.0753","26.3289","26.0547","","0.75%"
"21.03.2018","26.0710","26.2695","26.2843","26.0120","","-0.76%"
"20.03.2018","26.2704","26.2276","26.3674","26.1907","","0.14%"
"19.03.2018","26.2346","26.0318","26.5117","26.0318","","0.70%"
"16.03.2018","26.0535","26.0591","26.2280","26.0061","","-0.04%"
"15.03.2018","26.0629","25.9532","26.1936","25.8740","","0.45%"
"14.03.2018","25.9458","25.9744","26.0263","25.8491","","-0.12%"
"13.03.2018","25.9771","25.8505","26.0481","25.7628","","0.50%"
"12.03.2018","25.8472","25.7667","25.9648","25.7555","","0.30%"
"09.03.2018","25.7702","25.7783","25.8511","25.6224","","-0.01%"
"08.03.2018","25.7739","26.0219","26.0445","25.6913","","-0.92%"
"07.03.2018","26.0144","26.0238","26.2779","25.9911","","-0.03%"
"06.03.2018","26.0234","26.0337","26.0775","25.8779","","-0.03%"
"05.03.2018","26.0309","25.9249","26.2157","25.9249","","0.30%"
"02.03.2018","25.9534","25.9512","26.2021","25.9165","","0.00%"
"01.03.2018","25.9544","25.9279","26.0599","25.8414","","0.11%"
"28.02.2018","25.9251","26.2266","26.2297","25.8815","","-1.09%"
"27.02.2018","26.2111","26.0776","26.2324","25.9929","","0.46%"
"26.02.2018","26.0901","25.9246","26.2062","25.9168","","0.78%"
"23.02.2018","25.8889","25.9759","26.0428","25.8790","","-0.35%"
"22.02.2018","25.9799","26.2145","26.2276","25.9699","","-0.91%"
"21.02.2018","26.2180","26.1939","26.2771","25.9837","","0.14%"
"20.02.2018","26.1818","25.9501","26.2077","25.8575","","0.87%"
"19.02.2018","25.9569","25.9923","26.0016","25.8814","","-0.19%"
"16.02.2018","26.0053","26.0982","26.1882","25.9158","","-0.30%"
"15.02.2018","26.0840","26.0254","26.1103","25.9084","","0.25%"
"14.02.2018","26.0181","25.9234","26.0274","25.7141","","0.35%"
"13.02.2018","25.9274","25.7375","25.9416","25.7126","","0.72%"
"12.02.2018","25.7429","25.8703","25.9264","25.6898","","-0.57%"
"09.02.2018","25.8900","26.3019","26.3596","25.8205","","-1.52%"
"08.02.2018","26.2909","26.0959","26.5008","26.0119","","0.75%"
"07.02.2018","26.0944","25.9586","26.1145","25.8280","","0.56%"
"06.02.2018","25.9498","26.2048","26.4685","25.9126","","-1.00%"
"05.02.2018","26.2127","26.2797","26.3752","26.0097","","-0.20%"
"02.02.2018","26.2654","26.1806","26.3524","26.1327","","0.35%"
"01.02.2018","26.1748","26.3889","26.5770","26.0882","","-0.84%"
"31.01.2018","26.3971","26.5636","26.6044","26.2922","","-0.59%"
"30.01.2018","26.5544","26.1866","26.5802","26.1216","","1.37%"
"29.01.2018","26.1955","26.1826","26.3067","26.0208","","0.01%"
"26.01.2018","26.1933","26.3238","26.4961","26.1218","","-0.45%"
"25.01.2018","26.3112","26.3589","26.4665","26.0990","","-0.15%"
"24.01.2018","26.3502","26.1761","26.4110","26.1639","","0.68%"
"23.01.2018","26.1734","26.1328","26.3894","26.0972","","0.15%"
"22.01.2018","26.1336","25.8189","26.1893","25.8035","","1.36%"
"19.01.2018","25.7817","25.8614","25.9536","25.7017","","-0.27%"
"18.01.2018","25.8507","25.8759","26.0720","25.7883","","-0.10%"
"17.01.2018","25.8773","25.8910","25.9617","25.6989","","-0.05%"
"16.01.2018","25.8892","25.9909","26.0340","25.7876","","-0.45%"
"15.01.2018","26.0055","26.1466","26.1882","25.8975","","-0.52%"
"12.01.2018","26.1410","26.1003","26.2310","25.9487","","0.20%"
"11.01.2018","26.0884","26.0568","26.2954","25.9809","","0.12%"
"10.01.2018","26.0563","26.0505","26.2355","25.9056","","0.03%"
"09.01.2018","26.0492","26.0904","26.1822","25.9638","","-0.14%"
"08.01.2018","26.0845","26.0264","26.1333","25.9442","","0.21%"
"05.01.2018","26.0296","26.1510","26.3130","26.0137","","-0.43%"
"04.01.2018","26.1430","26.1488","26.2490","26.0004","","-0.04%"
"03.01.2018","26.1538","26.5475","26.5681","26.1242","","-1.50%"
"02.01.2018","26.5526","26.5597","26.6072","26.3569","","0.02%"
"01.01.2018","26.5479","26.5601","26.5852","26.5188","","-0.05%"
"29.12.2017","26.5601","26.5075","26.6853","26.4412","","0.21%"
"28.12.2017","26.5056","26.3778","26.6075","26.3646","","0.48%"
"27.12.2017","26.3787","26.5735","26.6581","26.3693","","-0.72%"
"26.12.2017","26.5701","26.3997","26.6469","26.1019","","0.68%"
"25.12.2017","26.3905","26.3495","26.4427","26.3455","","0.09%"
"22.12.2017","26.3669","26.0582","26.4415","25.9853","","1.19%"
"21.12.2017","26.0562","25.6863","26.1385","25.6750","","1.43%"
"20.12.2017","25.6897","25.7156","25.8529","25.6818","","-0.09%"
"19.12.2017","25.7122","25.5352","25.7509","25.4333","","0.68%"
"18.12.2017","25.5374","25.4760","25.6076","25.3744","","0.20%"
"15.12.2017","25.4860","25.7227","25.7404","25.3938","","-0.93%"
"14.12.2017","25.7261","25.5220","25.7334","25.4609","","0.83%"
"13.12.2017","25.5151","25.5283","25.6761","25.4108","","-0.07%"
"12.12.2017","25.5327","25.4242","25.6122","25.3908","","0.44%"
"11.12.2017","25.4215","25.3470","25.4413","25.2681","","0.27%"
"08.12.2017","25.3542","25.5737","25.6485","25.3154","","-0.82%"
"07.12.2017","25.5629","25.2703","25.5948","25.2010","","1.18%"
"06.12.2017","25.2654","25.2178","25.3357","25.0516","","0.20%"
"05.12.2017","25.2157","25.0804","25.2563","24.8830","","0.51%"
"04.12.2017","25.0874","25.1169","25.2660","25.0177","","-0.03%"
"01.12.2017","25.0938","25.1993","25.2717","25.0572","","-0.43%"
"30.11.2017","25.2012","24.8937","25.2567","24.8698","","1.22%"
"29.11.2017","24.8965","24.7308","24.9216","24.7182","","0.65%"
"28.11.2017","24.7354","24.7498","24.8745","24.5455","","-0.06%"
"27.11.2017","24.7512","24.7522","24.7958","24.6199","","-0.09%"
"24.11.2017","24.7744","24.7963","24.9256","24.6733","","-0.03%"
"23.11.2017","24.7824","24.8434","24.8871","24.7255","","-0.25%"
"22.11.2017","24.8433","24.8586","24.9882","24.7765","","-0.05%"
"21.11.2017","24.8565","25.1337","25.2556","24.8371","","-1.12%"
"20.11.2017","25.1391","24.9872","25.2508","24.9789","","0.59%"
"17.11.2017","24.9920","25.1506","25.3312","24.9810","","-0.62%"
"16.11.2017","25.1484","25.3495","25.3729","25.1118","","-0.82%"
"15.11.2017","25.3558","25.2357","25.5373","25.1514","","0.48%"
"14.11.2017","25.2340","25.0883","25.2537","24.9152","","0.57%"
"13.11.2017","25.0903","25.1841","25.2051","24.9885","","-0.48%"
"10.11.2017","25.2103","25.0284","25.2534","24.9758","","0.73%"
"09.11.2017","25.0284","25.0408","25.1359","24.9521","","-0.04%"
"08.11.2017","25.0375","25.2164","25.2398","24.9284","","-0.73%"
"07.11.2017","25.2218","25.0578","25.2978","24.9803","","0.65%"
"06.11.2017","25.0577","25.1252","25.1266","24.9658","","-0.20%"
"03.11.2017","25.1091","24.8010","25.1674","24.7721","","1.28%"
"02.11.2017","24.7924","25.2515","25.3619","24.6888","","-1.84%"
"01.11.2017","25.2574","25.4377","25.5656","25.2425","","-0.70%"
"31.10.2017","25.4356","25.3946","25.4899","25.2928","","0.09%"
"30.10.2017","25.4138","25.1187","25.4989","25.0954","","1.16%"
"27.10.2017","25.1224","25.2745","25.2906","25.0479","","-0.60%"
"26.10.2017","25.2751","25.2481","25.3887","25.0396","","0.08%"
"25.10.2017","25.2553","25.2647","25.5489","25.1391","","-0.03%"
"24.10.2017","25.2638","25.1812","25.3203","25.1278","","0.33%"
"23.10.2017","25.1795","25.0317","25.2385","24.9711","","0.54%"
"20.10.2017","25.0452","24.7554","25.1294","24.6782","","1.20%"
"19.10.2017","24.7494","24.9032","24.9626","24.6974","","-0.63%"
"18.10.2017","24.9073","24.7589","24.9600","24.6654","","0.60%"
